,broodYr,dist,stream,fwAge,oAge,return,retYr,System,StreamID,DistrictID_alternate,dist_name
5160,1966,324,4,2,1,16.34164969,1970,Kvichak,100,2,Naknek-Kvichak
5161,1966,324,4,2,2,4568.770715,1971,Kvichak,100,2,Naknek-Kvichak
5162,1966,324,4,2,3,517.4363764,1972,Kvichak,100,2,Naknek-Kvichak
5163,1966,324,4,2,4,1.12203837,1973,Kvichak,100,2,Naknek-Kvichak
5164,1966,324,4,3,1,0,1971,Kvichak,100,2,Naknek-Kvichak
5165,1966,324,4,3,2,3.22E-12,1972,Kvichak,100,2,Naknek-Kvichak
5166,1966,324,4,3,3,2.36E-12,1973,Kvichak,100,2,Naknek-Kvichak
5167,1966,324,4,3,4,0,1974,Kvichak,100,2,Naknek-Kvichak
5168,1967,324,4,0,1,0,1969,Kvichak,100,2,Naknek-Kvichak
5169,1967,324,4,0,2,0,1970,Kvichak,100,2,Naknek-Kvichak
5170,1967,324,4,0,3,14.7450865,1971,Kvichak,100,2,Naknek-Kvichak
5171,1967,324,4,0,4,0.96799828,1972,Kvichak,100,2,Naknek-Kvichak
5172,1967,324,4,0,5,0,1973,Kvichak,100,2,Naknek-Kvichak
5173,1967,324,4,1,1,0,1970,Kvichak,100,2,Naknek-Kvichak
5174,1967,324,4,1,2,342.819378,1971,Kvichak,100,2,Naknek-Kvichak
5175,1967,324,4,1,3,321.9561217,1972,Kvichak,100,2,Naknek-Kvichak
5176,1967,324,4,1,4,0.064795767,1973,Kvichak,100,2,Naknek-Kvichak
5177,1967,324,4,1,5,0,1974,Kvichak,100,2,Naknek-Kvichak
5178,1967,324,4,2,1,2.298776647,1971,Kvichak,100,2,Naknek-Kvichak
5179,1967,324,4,2,2,991.2386082,1972,Kvichak,100,2,Naknek-Kvichak
5180,1967,324,4,2,3,109.9572053,1973,Kvichak,100,2,Naknek-Kvichak
5181,1967,324,4,2,4,0,1974,Kvichak,100,2,Naknek-Kvichak
5182,1967,324,4,3,1,0,1972,Kvichak,100,2,Naknek-Kvichak
5183,1967,324,4,3,2,2.36E-12,1973,Kvichak,100,2,Naknek-Kvichak
5184,1967,324,4,3,3,0,1974,Kvichak,100,2,Naknek-Kvichak
5185,1967,324,4,3,4,0,1975,Kvichak,100,2,Naknek-Kvichak
5186,1968,324,4,0,1,0,1970,Kvichak,100,2,Naknek-Kvichak
5187,1968,324,4,0,2,1.788213135,1971,Kvichak,100,2,Naknek-Kvichak
5188,1968,324,4,0,3,3.22E-12,1972,Kvichak,100,2,Naknek-Kvichak
5189,1968,324,4,0,4,0,1973,Kvichak,100,2,Naknek-Kvichak
5190,1968,324,4,0,5,0,1974,Kvichak,100,2,Naknek-Kvichak
5191,1968,324,4,1,1,0,1971,Kvichak,100,2,Naknek-Kvichak
5192,1968,324,4,1,2,300.6874739,1972,Kvichak,100,2,Naknek-Kvichak
5193,1968,324,4,1,3,38.56109834,1973,Kvichak,100,2,Naknek-Kvichak
5194,1968,324,4,1,4,4.513743575,1974,Kvichak,100,2,Naknek-Kvichak
5195,1968,324,4,1,5,0,1975,Kvichak,100,2,Naknek-Kvichak
5196,1968,324,4,2,1,0,1972,Kvichak,100,2,Naknek-Kvichak
5197,1968,324,4,2,2,104.0112314,1973,Kvichak,100,2,Naknek-Kvichak
5198,1968,324,4,2,3,176.5118285,1974,Kvichak,100,2,Naknek-Kvichak
5199,1968,324,4,2,4,5.14E-12,1975,Kvichak,100,2,Naknek-Kvichak
5200,1968,324,4,3,1,0,1973,Kvichak,100,2,Naknek-Kvichak
5201,1968,324,4,3,2,7.304948773,1974,Kvichak,100,2,Naknek-Kvichak
5202,1968,324,4,3,3,1.945550433,1975,Kvichak,100,2,Naknek-Kvichak
5203,1968,324,4,3,4,0,1976,Kvichak,100,2,Naknek-Kvichak
5204,1969,324,4,0,1,0,1971,Kvichak,100,2,Naknek-Kvichak
5205,1969,324,4,0,2,0,1972,Kvichak,100,2,Naknek-Kvichak
5206,1969,324,4,0,3,0.748090366,1973,Kvichak,100,2,Naknek-Kvichak
5207,1969,324,4,0,4,0,1974,Kvichak,100,2,Naknek-Kvichak
5208,1969,324,4,0,5,0,1975,Kvichak,100,2,Naknek-Kvichak
5209,1969,324,4,1,1,1.46E-10,1972,Kvichak,100,2,Naknek-Kvichak
5210,1969,324,4,1,2,149.2871598,1973,Kvichak,100,2,Naknek-Kvichak
5211,1969,324,4,1,3,321.5971932,1974,Kvichak,100,2,Naknek-Kvichak
5212,1969,324,4,1,4,0,1975,Kvichak,100,2,Naknek-Kvichak
5213,1969,324,4,1,5,0,1976,Kvichak,100,2,Naknek-Kvichak
5214,1969,324,4,2,1,6.123721785,1973,Kvichak,100,2,Naknek-Kvichak
5215,1969,324,4,2,2,4476.992479,1974,Kvichak,100,2,Naknek-Kvichak
5216,1969,324,4,2,3,546.7283925,1975,Kvichak,100,2,Naknek-Kvichak
5217,1969,324,4,2,4,3.19E-12,1976,Kvichak,100,2,Naknek-Kvichak
5218,1969,324,4,3,1,0,1974,Kvichak,100,2,Naknek-Kvichak
5219,1969,324,4,3,2,12.14934303,1975,Kvichak,100,2,Naknek-Kvichak
5220,1969,324,4,3,3,6.98E-12,1976,Kvichak,100,2,Naknek-Kvichak
5221,1969,324,4,3,4,0,1977,Kvichak,100,2,Naknek-Kvichak
5222,1970,324,4,0,1,0,1972,Kvichak,100,2,Naknek-Kvichak
5223,1970,324,4,0,2,0,1973,Kvichak,100,2,Naknek-Kvichak
5224,1970,324,4,0,3,0,1974,Kvichak,100,2,Naknek-Kvichak
5225,1970,324,4,0,4,0,1975,Kvichak,100,2,Naknek-Kvichak
5226,1970,324,4,0,5,0,1976,Kvichak,100,2,Naknek-Kvichak
5227,1970,324,4,1,1,0.611288216,1973,Kvichak,100,2,Naknek-Kvichak
5228,1970,324,4,1,2,45.47050986,1974,Kvichak,100,2,Naknek-Kvichak
5229,1970,324,4,1,3,40.27962829,1975,Kvichak,100,2,Naknek-Kvichak
5230,1970,324,4,1,4,0,1976,Kvichak,100,2,Naknek-Kvichak
5231,1970,324,4,1,5,0,1977,Kvichak,100,2,Naknek-Kvichak
5232,1970,324,4,2,1,28.96238448,1974,Kvichak,100,2,Naknek-Kvichak
5233,1970,324,4,2,2,15247.97268,1975,Kvichak,100,2,Naknek-Kvichak
5234,1970,324,4,2,3,6.98E-12,1976,Kvichak,100,2,Naknek-Kvichak
5235,1970,324,4,2,4,0,1977,Kvichak,100,2,Naknek-Kvichak
5236,1970,324,4,3,1,0,1975,Kvichak,100,2,Naknek-Kvichak
5237,1970,324,4,3,2,5.44E-12,1976,Kvichak,100,2,Naknek-Kvichak
5238,1970,324,4,3,3,0.575265672,1977,Kvichak,100,2,Naknek-Kvichak
5239,1970,324,4,3,4,0,1978,Kvichak,100,2,Naknek-Kvichak
5240,1971,324,4,0,1,0,1973,Kvichak,100,2,Naknek-Kvichak
5241,1971,324,4,0,2,0,1974,Kvichak,100,2,Naknek-Kvichak
5242,1971,324,4,0,3,0,1975,Kvichak,100,2,Naknek-Kvichak
5243,1971,324,4,0,4,0,1976,Kvichak,100,2,Naknek-Kvichak
5244,1971,324,4,0,5,0,1977,Kvichak,100,2,Naknek-Kvichak
5245,1971,324,4,1,1,5.20E-12,1974,Kvichak,100,2,Naknek-Kvichak
5246,1971,324,4,1,2,321.0131777,1975,Kvichak,100,2,Naknek-Kvichak
5247,1971,324,4,1,3,653.5749589,1976,Kvichak,100,2,Naknek-Kvichak
5248,1971,324,4,1,4,0,1977,Kvichak,100,2,Naknek-Kvichak
5249,1971,324,4,1,5,0,1978,Kvichak,100,2,Naknek-Kvichak
5250,1971,324,4,2,1,45.18185894,1975,Kvichak,100,2,Naknek-Kvichak
5251,1971,324,4,2,2,919.8442116,1976,Kvichak,100,2,Naknek-Kvichak
5252,1971,324,4,2,3,95.52855653,1977,Kvichak,100,2,Naknek-Kvichak
5253,1971,324,4,2,4,1.73E-11,1978,Kvichak,100,2,Naknek-Kvichak
5254,1971,324,4,3,1,0,1976,Kvichak,100,2,Naknek-Kvichak
5255,1971,324,4,3,2,1.142363504,1977,Kvichak,100,2,Naknek-Kvichak
5256,1971,324,4,3,3,1.22E-11,1978,Kvichak,100,2,Naknek-Kvichak
5257,1971,324,4,3,4,0,1979,Kvichak,100,2,Naknek-Kvichak
5258,1972,324,4,0,1,0,1974,Kvichak,100,2,Naknek-Kvichak
5259,1972,324,4,0,2,0,1975,Kvichak,100,2,Naknek-Kvichak
5260,1972,324,4,0,3,3.76E-12,1976,Kvichak,100,2,Naknek-Kvichak
5261,1972,324,4,0,4,0,1977,Kvichak,100,2,Naknek-Kvichak
5262,1972,324,4,0,5,0,1978,Kvichak,100,2,Naknek-Kvichak
5263,1972,324,4,1,1,4.36006811,1975,Kvichak,100,2,Naknek-Kvichak
5264,1972,324,4,1,2,1971.913287,1976,Kvichak,100,2,Naknek-Kvichak
5265,1972,324,4,1,3,142.3048979,1977,Kvichak,100,2,Naknek-Kvichak
5266,1972,324,4,1,4,10.88584271,1978,Kvichak,100,2,Naknek-Kvichak
5267,1972,324,4,1,5,0,1979,Kvichak,100,2,Naknek-Kvichak
5268,1972,324,4,2,1,1.20E-11,1976,Kvichak,100,2,Naknek-Kvichak
5269,1972,324,4,2,2,886.2521876,1977,Kvichak,100,2,Naknek-Kvichak
5270,1972,324,4,2,3,232.9548935,1978,Kvichak,100,2,Naknek-Kvichak
5271,1972,324,4,2,4,0,1979,Kvichak,100,2,Naknek-Kvichak
5272,1972,324,4,3,1,0,1977,Kvichak,100,2,Naknek-Kvichak
5273,1972,324,4,3,2,4.63E-12,1978,Kvichak,100,2,Naknek-Kvichak
5274,1972,324,4,3,3,3.81E-12,1979,Kvichak,100,2,Naknek-Kvichak
5275,1972,324,4,3,4,0,1980,Kvichak,100,2,Naknek-Kvichak
5276,1973,324,4,0,1,0,1975,Kvichak,100,2,Naknek-Kvichak
5277,1973,324,4,0,2,3.27E-12,1976,Kvichak,100,2,Naknek-Kvichak
5278,1973,324,4,0,3,1.203539981,1977,Kvichak,100,2,Naknek-Kvichak
5279,1973,324,4,0,4,2.71E-11,1978,Kvichak,100,2,Naknek-Kvichak
5280,1973,324,4,0,5,0,1979,Kvichak,100,2,Naknek-Kvichak
5281,1973,324,4,1,1,0,1976,Kvichak,100,2,Naknek-Kvichak
5282,1973,324,4,1,2,531.5092412,1977,Kvichak,100,2,Naknek-Kvichak
5283,1973,324,4,1,3,1048.800181,1978,Kvichak,100,2,Naknek-Kvichak
5284,1973,324,4,1,4,5.72E-12,1979,Kvichak,100,2,Naknek-Kvichak
5285,1973,324,4,1,5,0,1980,Kvichak,100,2,Naknek-Kvichak
5286,1973,324,4,2,1,2.633872605,1977,Kvichak,100,2,Naknek-Kvichak
5287,1973,324,4,2,2,252.8568549,1978,Kvichak,100,2,Naknek-Kvichak
5288,1973,324,4,2,3,351.7479635,1979,Kvichak,100,2,Naknek-Kvichak
5289,1973,324,4,2,4,0,1980,Kvichak,100,2,Naknek-Kvichak
5290,1973,324,4,3,1,0,1978,Kvichak,100,2,Naknek-Kvichak
5291,1973,324,4,3,2,14.48954756,1979,Kvichak,100,2,Naknek-Kvichak
5292,1973,324,4,3,3,2.35E-09,1980,Kvichak,100,2,Naknek-Kvichak
5293,1973,324,4,3,4,0,1981,Kvichak,100,2,Naknek-Kvichak
5294,1974,324,4,0,1,0,1976,Kvichak,100,2,Naknek-Kvichak
5295,1974,324,4,0,2,2.30E-12,1977,Kvichak,100,2,Naknek-Kvichak
5296,1974,324,4,0,3,5.36E-12,1978,Kvichak,100,2,Naknek-Kvichak
5297,1974,324,4,0,4,0,1979,Kvichak,100,2,Naknek-Kvichak
5298,1974,324,4,0,5,0,1980,Kvichak,100,2,Naknek-Kvichak
5299,1974,324,4,1,1,14.32232734,1977,Kvichak,100,2,Naknek-Kvichak
5300,1974,324,4,1,2,6047.998654,1978,Kvichak,100,2,Naknek-Kvichak
5301,1974,324,4,1,3,1845.015042,1979,Kvichak,100,2,Naknek-Kvichak
5302,1974,324,4,1,4,2.15E-08,1980,Kvichak,100,2,Naknek-Kvichak
5303,1974,324,4,1,5,0,1981,Kvichak,100,2,Naknek-Kvichak
5304,1974,324,4,2,1,319.2323782,1978,Kvichak,100,2,Naknek-Kvichak
5305,1974,324,4,2,2,16927.22939,1979,Kvichak,100,2,Naknek-Kvichak
5306,1974,324,4,2,3,616.5161986,1980,Kvichak,100,2,Naknek-Kvichak
5307,1974,324,4,2,4,0,1981,Kvichak,100,2,Naknek-Kvichak
5308,1974,324,4,3,1,0,1979,Kvichak,100,2,Naknek-Kvichak
5309,1974,324,4,3,2,14.09330612,1980,Kvichak,100,2,Naknek-Kvichak
5310,1974,324,4,3,3,2.78E-12,1981,Kvichak,100,2,Naknek-Kvichak
5311,1974,324,4,3,4,0,1982,Kvichak,100,2,Naknek-Kvichak
5312,1975,324,4,0,1,0,1977,Kvichak,100,2,Naknek-Kvichak
5313,1975,324,4,0,2,0,1978,Kvichak,100,2,Naknek-Kvichak
5314,1975,324,4,0,3,0,1979,Kvichak,100,2,Naknek-Kvichak
5315,1975,324,4,0,4,0,1980,Kvichak,100,2,Naknek-Kvichak
5316,1975,324,4,0,5,0,1981,Kvichak,100,2,Naknek-Kvichak
5317,1975,324,4,1,1,6.365412611,1978,Kvichak,100,2,Naknek-Kvichak
5318,1975,324,4,1,2,5468.93089,1979,Kvichak,100,2,Naknek-Kvichak
5319,1975,324,4,1,3,1305.049215,1980,Kvichak,100,2,Naknek-Kvichak
5320,1975,324,4,1,4,0,1981,Kvichak,100,2,Naknek-Kvichak
5321,1975,324,4,1,5,0,1982,Kvichak,100,2,Naknek-Kvichak
5322,1975,324,4,2,1,314.2821214,1979,Kvichak,100,2,Naknek-Kvichak
5323,1975,324,4,2,2,29958.38151,1980,Kvichak,100,2,Naknek-Kvichak
5324,1975,324,4,2,3,382.3482363,1981,Kvichak,100,2,Naknek-Kvichak
5325,1975,324,4,2,4,2.55E-12,1982,Kvichak,100,2,Naknek-Kvichak
5326,1975,324,4,3,1,3.27E-09,1980,Kvichak,100,2,Naknek-Kvichak
5327,1975,324,4,3,2,3.653678587,1981,Kvichak,100,2,Naknek-Kvichak
5328,1975,324,4,3,3,0,1982,Kvichak,100,2,Naknek-Kvichak
5329,1975,324,4,3,4,0,1983,Kvichak,100,2,Naknek-Kvichak
5330,1976,324,4,0,1,0,1978,Kvichak,100,2,Naknek-Kvichak
5331,1976,324,4,0,2,7.62E-12,1979,Kvichak,100,2,Naknek-Kvichak
5332,1976,324,4,0,3,16.62115267,1980,Kvichak,100,2,Naknek-Kvichak
5333,1976,324,4,0,4,0,1981,Kvichak,100,2,Naknek-Kvichak
5334,1976,324,4,0,5,0,1982,Kvichak,100,2,Naknek-Kvichak
5335,1976,324,4,1,1,5.347496598,1979,Kvichak,100,2,Naknek-Kvichak
5336,1976,324,4,1,2,5940.227813,1980,Kvichak,100,2,Naknek-Kvichak
5337,1976,324,4,1,3,675.7575923,1981,Kvichak,100,2,Naknek-Kvichak
5338,1976,324,4,1,4,3.355266213,1982,Kvichak,100,2,Naknek-Kvichak
5339,1976,324,4,1,5,0,1983,Kvichak,100,2,Naknek-Kvichak
5340,1976,324,4,2,1,37.50212607,1980,Kvichak,100,2,Naknek-Kvichak
5341,1976,324,4,2,2,3806.685584,1981,Kvichak,100,2,Naknek-Kvichak
5342,1976,324,4,2,3,230.8259577,1982,Kvichak,100,2,Naknek-Kvichak
5343,1976,324,4,2,4,6.67E-12,1983,Kvichak,100,2,Naknek-Kvichak
5344,1976,324,4,3,1,0,1981,Kvichak,100,2,Naknek-Kvichak
5345,1976,324,4,3,2,0,1982,Kvichak,100,2,Naknek-Kvichak
5346,1976,324,4,3,3,4.45E-12,1983,Kvichak,100,2,Naknek-Kvichak
5347,1976,324,4,3,4,0,1984,Kvichak,100,2,Naknek-Kvichak
5348,1977,324,4,0,1,0,1979,Kvichak,100,2,Naknek-Kvichak
5349,1977,324,4,0,2,6.589956139,1980,Kvichak,100,2,Naknek-Kvichak
5350,1977,324,4,0,3,4.898858812,1981,Kvichak,100,2,Naknek-Kvichak
5351,1977,324,4,0,4,0,1982,Kvichak,100,2,Naknek-Kvichak
5352,1977,324,4,0,5,0,1983,Kvichak,100,2,Naknek-Kvichak
5353,1977,324,4,1,1,36.69877766,1980,Kvichak,100,2,Naknek-Kvichak
5354,1977,324,4,1,2,2024.757699,1981,Kvichak,100,2,Naknek-Kvichak
5355,1977,324,4,1,3,718.0098879,1982,Kvichak,100,2,Naknek-Kvichak
5356,1977,324,4,1,4,6.67E-12,1983,Kvichak,100,2,Naknek-Kvichak
5357,1977,324,4,1,5,0,1984,Kvichak,100,2,Naknek-Kvichak
5358,1977,324,4,2,1,2.129529897,1981,Kvichak,100,2,Naknek-Kvichak
5359,1977,324,4,2,2,174.7437965,1982,Kvichak,100,2,Naknek-Kvichak
5360,1977,324,4,2,3,121.6738782,1983,Kvichak,100,2,Naknek-Kvichak
5361,1977,324,4,2,4,0,1984,Kvichak,100,2,Naknek-Kvichak
5362,1977,324,4,3,1,0,1982,Kvichak,100,2,Naknek-Kvichak
5363,1977,324,4,3,2,4.45E-12,1983,Kvichak,100,2,Naknek-Kvichak
5364,1977,324,4,3,3,8.52E-12,1984,Kvichak,100,2,Naknek-Kvichak
5365,1977,324,4,3,4,0,1985,Kvichak,100,2,Naknek-Kvichak
5366,1978,324,4,0,1,0,1980,Kvichak,100,2,Naknek-Kvichak
5367,1978,324,4,0,2,0,1981,Kvichak,100,2,Naknek-Kvichak
5368,1978,324,4,0,3,1.70E-12,1982,Kvichak,100,2,Naknek-Kvichak
5369,1978,324,4,0,4,0,1983,Kvichak,100,2,Naknek-Kvichak
5370,1978,324,4,0,5,0,1984,Kvichak,100,2,Naknek-Kvichak
5371,1978,324,4,1,1,1.122308961,1981,Kvichak,100,2,Naknek-Kvichak
5372,1978,324,4,1,2,1613.301044,1982,Kvichak,100,2,Naknek-Kvichak
5373,1978,324,4,1,3,1063.135971,1983,Kvichak,100,2,Naknek-Kvichak
5374,1978,324,4,1,4,8.53E-12,1984,Kvichak,100,2,Naknek-Kvichak
5375,1978,324,4,1,5,0,1985,Kvichak,100,2,Naknek-Kvichak
5376,1978,324,4,2,1,15.27328916,1982,Kvichak,100,2,Naknek-Kvichak
5377,1978,324,4,2,2,1372.782632,1983,Kvichak,100,2,Naknek-Kvichak
5378,1978,324,4,2,3,987.6554523,1984,Kvichak,100,2,Naknek-Kvichak
5379,1978,324,4,2,4,3.92E-12,1985,Kvichak,100,2,Naknek-Kvichak
5380,1978,324,4,3,1,0,1983,Kvichak,100,2,Naknek-Kvichak
5381,1978,324,4,3,2,8.50E-12,1984,Kvichak,100,2,Naknek-Kvichak
5382,1978,324,4,3,3,1.95738722,1985,Kvichak,100,2,Naknek-Kvichak
5383,1978,324,4,3,4,0,1986,Kvichak,100,2,Naknek-Kvichak
5384,1979,324,4,0,1,0,1981,Kvichak,100,2,Naknek-Kvichak
5385,1979,324,4,0,2,2.381115557,1982,Kvichak,100,2,Naknek-Kvichak
5386,1979,324,4,0,3,6.67E-12,1983,Kvichak,100,2,Naknek-Kvichak
5387,1979,324,4,0,4,4.27E-12,1984,Kvichak,100,2,Naknek-Kvichak
5388,1979,324,4,0,5,0,1985,Kvichak,100,2,Naknek-Kvichak
5389,1979,324,4,1,1,53.98478212,1982,Kvichak,100,2,Naknek-Kvichak
5390,1979,324,4,1,2,18868.21735,1983,Kvichak,100,2,Naknek-Kvichak
5391,1979,324,4,1,3,2470.06501,1984,Kvichak,100,2,Naknek-Kvichak
5392,1979,324,4,1,4,3.92E-12,1985,Kvichak,100,2,Naknek-Kvichak
5393,1979,324,4,1,5,0,1986,Kvichak,100,2,Naknek-Kvichak
5394,1979,324,4,2,1,69.68744893,1983,Kvichak,100,2,Naknek-Kvichak
5395,1979,324,4,2,2,17920.52805,1984,Kvichak,100,2,Naknek-Kvichak
5396,1979,324,4,2,3,3664.90609,1985,Kvichak,100,2,Naknek-Kvichak
5397,1979,324,4,2,4,2.16E-12,1986,Kvichak,100,2,Naknek-Kvichak
5398,1979,324,4,3,1,0,1984,Kvichak,100,2,Naknek-Kvichak
5399,1979,324,4,3,2,3.93E-12,1985,Kvichak,100,2,Naknek-Kvichak
5400,1979,324,4,3,3,0,1986,Kvichak,100,2,Naknek-Kvichak
5401,1979,324,4,3,4,0,1987,Kvichak,100,2,Naknek-Kvichak
5402,1980,324,4,0,1,0,1982,Kvichak,100,2,Naknek-Kvichak
5403,1980,324,4,0,2,0,1983,Kvichak,100,2,Naknek-Kvichak
5404,1980,324,4,0,3,8.52E-12,1984,Kvichak,100,2,Naknek-Kvichak
5405,1980,324,4,0,4,0,1985,Kvichak,100,2,Naknek-Kvichak
5406,1980,324,4,0,5,0,1986,Kvichak,100,2,Naknek-Kvichak
5407,1980,324,4,1,1,1.374281273,1983,Kvichak,100,2,Naknek-Kvichak
5408,1980,324,4,1,2,2539.066592,1984,Kvichak,100,2,Naknek-Kvichak
5409,1980,324,4,1,3,1385.037263,1985,Kvichak,100,2,Naknek-Kvichak
5410,1980,324,4,1,4,2.963286452,1986,Kvichak,100,2,Naknek-Kvichak
5411,1980,324,4,1,5,0,1987,Kvichak,100,2,Naknek-Kvichak
5412,1980,324,4,2,1,13.60285832,1984,Kvichak,100,2,Naknek-Kvichak
5413,1980,324,4,2,2,8291.131055,1985,Kvichak,100,2,Naknek-Kvichak
5414,1980,324,4,2,3,364.1373935,1986,Kvichak,100,2,Naknek-Kvichak
5415,1980,324,4,2,4,2.52E-12,1987,Kvichak,100,2,Naknek-Kvichak
5416,1980,324,4,3,1,0,1985,Kvichak,100,2,Naknek-Kvichak
5417,1980,324,4,3,2,2.16E-12,1986,Kvichak,100,2,Naknek-Kvichak
5418,1980,324,4,3,3,0,1987,Kvichak,100,2,Naknek-Kvichak
5419,1980,324,4,3,4,0,1988,Kvichak,100,2,Naknek-Kvichak
5420,1981,324,4,0,1,0,1983,Kvichak,100,2,Naknek-Kvichak
5421,1981,324,4,0,2,0,1984,Kvichak,100,2,Naknek-Kvichak
5422,1981,324,4,0,3,5.260613529,1985,Kvichak,100,2,Naknek-Kvichak
5423,1981,324,4,0,4,0,1986,Kvichak,100,2,Naknek-Kvichak
5424,1981,324,4,0,5,0,1987,Kvichak,100,2,Naknek-Kvichak
5425,1981,324,4,1,1,0,1984,Kvichak,100,2,Naknek-Kvichak
5426,1981,324,4,1,2,745.2048803,1985,Kvichak,100,2,Naknek-Kvichak
5427,1981,324,4,1,3,188.9982968,1986,Kvichak,100,2,Naknek-Kvichak
5428,1981,324,4,1,4,3.77E-12,1987,Kvichak,100,2,Naknek-Kvichak
5429,1981,324,4,1,5,0,1988,Kvichak,100,2,Naknek-Kvichak
5430,1981,324,4,2,1,3.92E-12,1985,Kvichak,100,2,Naknek-Kvichak
5431,1981,324,4,2,2,962.1847439,1986,Kvichak,100,2,Naknek-Kvichak
5432,1981,324,4,2,3,147.140098,1987,Kvichak,100,2,Naknek-Kvichak
5433,1981,324,4,2,4,2.18E-12,1988,Kvichak,100,2,Naknek-Kvichak
5434,1981,324,4,3,1,0,1986,Kvichak,100,2,Naknek-Kvichak
5435,1981,324,4,3,2,3.79E-12,1987,Kvichak,100,2,Naknek-Kvichak
5436,1981,324,4,3,3,2.18E-12,1988,Kvichak,100,2,Naknek-Kvichak
5437,1981,324,4,3,4,0,1989,Kvichak,100,2,Naknek-Kvichak
5438,1982,324,4,0,1,0,1984,Kvichak,100,2,Naknek-Kvichak
5439,1982,324,4,0,2,0,1985,Kvichak,100,2,Naknek-Kvichak
5440,1982,324,4,0,3,2.16E-12,1986,Kvichak,100,2,Naknek-Kvichak
5441,1982,324,4,0,4,2.52E-12,1987,Kvichak,100,2,Naknek-Kvichak
5442,1982,324,4,0,5,0,1988,Kvichak,100,2,Naknek-Kvichak
5443,1982,324,4,1,1,3.92E-12,1985,Kvichak,100,2,Naknek-Kvichak
5444,1982,324,4,1,2,492.7252202,1986,Kvichak,100,2,Naknek-Kvichak
5445,1982,324,4,1,3,385.8229102,1987,Kvichak,100,2,Naknek-Kvichak
5446,1982,324,4,1,4,4.844076457,1988,Kvichak,100,2,Naknek-Kvichak
5447,1982,324,4,1,5,1.33E-11,1989,Kvichak,100,2,Naknek-Kvichak
5448,1982,324,4,2,1,0.530635308,1986,Kvichak,100,2,Naknek-Kvichak
5449,1982,324,4,2,2,514.2010487,1987,Kvichak,100,2,Naknek-Kvichak
5450,1982,324,4,2,3,111.1216902,1988,Kvichak,100,2,Naknek-Kvichak
5451,1982,324,4,2,4,6.65E-12,1989,Kvichak,100,2,Naknek-Kvichak
5452,1982,324,4,3,1,0,1987,Kvichak,100,2,Naknek-Kvichak
5453,1982,324,4,3,2,2.18E-12,1988,Kvichak,100,2,Naknek-Kvichak
5454,1982,324,4,3,3,4.44E-12,1989,Kvichak,100,2,Naknek-Kvichak
5455,1982,324,4,3,4,0,1990,Kvichak,100,2,Naknek-Kvichak
5456,1983,324,4,0,1,0,1985,Kvichak,100,2,Naknek-Kvichak
5457,1983,324,4,0,2,0,1986,Kvichak,100,2,Naknek-Kvichak
5458,1983,324,4,0,3,6.31E-12,1987,Kvichak,100,2,Naknek-Kvichak
5459,1983,324,4,0,4,2.18E-12,1988,Kvichak,100,2,Naknek-Kvichak
5460,1983,324,4,0,5,0,1989,Kvichak,100,2,Naknek-Kvichak
5461,1983,324,4,1,1,0.909035453,1986,Kvichak,100,2,Naknek-Kvichak
5462,1983,324,4,1,2,9267.004555,1987,Kvichak,100,2,Naknek-Kvichak
5463,1983,324,4,1,3,2995.169761,1988,Kvichak,100,2,Naknek-Kvichak
5464,1983,324,4,1,4,4.091965165,1989,Kvichak,100,2,Naknek-Kvichak
5465,1983,324,4,1,5,0,1990,Kvichak,100,2,Naknek-Kvichak
5466,1983,324,4,2,1,2.975845752,1987,Kvichak,100,2,Naknek-Kvichak
5467,1983,324,4,2,2,1111.077283,1988,Kvichak,100,2,Naknek-Kvichak
5468,1983,324,4,2,3,386.1324725,1989,Kvichak,100,2,Naknek-Kvichak
5469,1983,324,4,2,4,8.089704887,1990,Kvichak,100,2,Naknek-Kvichak
5470,1983,324,4,3,1,0,1988,Kvichak,100,2,Naknek-Kvichak
5471,1983,324,4,3,2,4.44E-12,1989,Kvichak,100,2,Naknek-Kvichak
5472,1983,324,4,3,3,4.72E-12,1990,Kvichak,100,2,Naknek-Kvichak
5473,1983,324,4,3,4,0,1991,Kvichak,100,2,Naknek-Kvichak
5474,1984,324,4,0,1,0,1986,Kvichak,100,2,Naknek-Kvichak
5475,1984,324,4,0,2,6.32E-12,1987,Kvichak,100,2,Naknek-Kvichak
5476,1984,324,4,0,3,1.184404147,1988,Kvichak,100,2,Naknek-Kvichak
5477,1984,324,4,0,4,6.65E-12,1989,Kvichak,100,2,Naknek-Kvichak
5478,1984,324,4,0,5,0,1990,Kvichak,100,2,Naknek-Kvichak
5479,1984,324,4,1,1,3.82E-12,1987,Kvichak,100,2,Naknek-Kvichak
5480,1984,324,4,1,2,2578.692801,1988,Kvichak,100,2,Naknek-Kvichak
5481,1984,324,4,1,3,1438.442502,1989,Kvichak,100,2,Naknek-Kvichak
5482,1984,324,4,1,4,9.43E-12,1990,Kvichak,100,2,Naknek-Kvichak
5483,1984,324,4,1,5,0,1991,Kvichak,100,2,Naknek-Kvichak
5484,1984,324,4,2,1,46.57242,1988,Kvichak,100,2,Naknek-Kvichak
5485,1984,324,4,2,2,17559.24179,1989,Kvichak,100,2,Naknek-Kvichak
5486,1984,324,4,2,3,1663.050622,1990,Kvichak,100,2,Naknek-Kvichak
